Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
27.06.2018,11:11:47,,40.02645,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:49,,40.02645,0.0,53.62306,0.0065,0.006,0.0065,0.009500001
27.06.2018,11:11:51,,41.22364,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:53,,41.22364,0.0,53.62306,0.005000001,0.005000001,0.005500001,0.0085
27.06.2018,11:11:54,,41.22364,0.0,53.62306,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:11:56,,41.93064,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:58,,41.93064,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:00,,42.37346,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:02,,42.37346,0.0,53.56113,0.0065,0.005500001,0.005500001,0.009500001
27.06.2018,11:12:03,,42.64523,0.0,53.56113,0.006,0.0065,0.0065,0.009500001
27.06.2018,11:12:05,,42.64523,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:07,,42.64523,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:09,,42.75392,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:10,,42.75392,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:12,,42.86261,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:12:14,,42.86261,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:12:16,,42.86261,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:18,,42.91695,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:19,,42.91695,0.0,53.56113,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:21,,42.97918,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:23,,42.97918,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:25,,42.92485,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:27,,42.92485,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:28,,42.92485,0.0,53.43727,0.005500001,0.006,0.006,0.009000001
27.06.2018,11:12:30,,42.81616,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:32,,42.81616,0.0,53.4992,0.0065,0.0065,0.0065,0.010000001
27.06.2018,11:12:34,,42.70746,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:36,,42.70746,0.0,53.4992,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:12:37,,42.65312,0.0,53.4992,0.006,0.0065,0.0065,0.009500001
27.06.2018,11:12:39,,42.65312,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:41,,42.65312,0.0,53.4992,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:12:43,,42.65312,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:12:45,,42.65312,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:12:46,,42.65312,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
